,type,image_path,response,t_presented,t_presented_utc,t_answered,t_answered_utc
0,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-9-1.png,up,0.048869176011066884,1616767979.0496802,41.68771069101058,1616768020.6885214
1,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-14-1.png,up,46.75705713800562,1616768025.7578688,107.74381642100343,1616768086.7446265
2,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-2-1.png,up,112.79290046299866,1616768091.7937112,173.72539299599885,1616768152.7262032
3,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-10-2.png,down,178.77950838999823,1616768157.780319,220.7078509359999,1616768199.7086613
4,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-7-1.png,down,225.77010618800705,1616768204.7709165,331.94969348900486,1616768310.9505036
5,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-4-1.png,down,337.01631472600275,1616768316.0171251,387.0914295620023,1616768366.0922396
6,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-1-1.png,down,392.13649331300985,1616768371.1373038,449.7727245749993,1616768428.773535
7,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-15-1.png,up,454.82388486299897,1616768433.8246958,515.1547644710081,1616768494.155575
8,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-8-1.png,up,520.2121425299993,1616768499.2129529,569.2866840740026,1616768548.2874944
9,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-3-1.png,up,574.333180023008,1616768553.33399,689.603685220005,1616768668.6044955
10,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-5-2.png,space,691.5762734580057,1616768670.5770843,692.0718918269995,1616768671.072702
11,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-11-1.png,space,692.5093294910039,1616768671.51014,692.7911481870105,1616768671.7919586
12,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-13-1.png,space,693.275808987004,1616768672.2766194,694.0822417000018,1616768673.0830517
13,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-12-1.png,space,694.6256501099997,1616768673.626461,695.2983286329982,1616768674.2991388
14,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-10-1.png,space,696.375218843008,1616768675.376029,697.1735310010117,1616768676.1743414
15,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-2-2.png,space,698.6156426030066,1616768677.616453,698.9260633200029,1616768677.926874
16,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-5-1.png,space,699.3412818350043,1616768678.3420925,699.7732691170095,1616768678.7740796
17,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-5-3.png,space,700.4755226289999,1616768679.4763358,700.8655524770002,1616768679.8663628
18,code,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/comp/final-12-2.png,space,701.2922325940017,1616768680.2930431,701.6968672980001,1616768680.6976779
19,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_2.PNG,space,702.190715802004,1616768681.1915262,712.5181350580096,1616768691.5189452
20,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_17.PNG,up,717.5543052389985,1616768696.5551155,743.7661197620037,1616768722.7669303
21,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_3.PNG,up,748.797968911007,1616768727.7987795,788.2674442910065,1616768767.2682545
22,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_12.PNG,down,793.3057165050122,1616768772.3065274,847.9852889230096,1616768826.9860995
23,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_11.PNG,up,853.0270133270096,1616768832.0278237,889.5682731929992,1616768868.5690835
24,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_6.PNG,up,894.6020220729988,1616768873.6028326,915.6770097970002,1616768894.6778207
25,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_13.PNG,up,920.7133583680115,1616768899.7141688,937.4549730470026,1616768916.4557831
26,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_5.PNG,up,942.4923866669997,1616768921.493197,970.2560400630027,1616768949.2568502
27,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_4.PNG,down,975.2857385759999,1616768954.2865493,1001.3880995120126,1616768980.3889098
28,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_16.PNG,up,1006.4294798340125,1616768985.4302905,1023.9218609860109,1616769002.922671
29,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_10.PNG,down,1028.9749758800026,1616769007.9757867,1057.5386291910108,1616769036.53944
30,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_1.PNG,up,1062.5681715070095,1616769041.5689826,1090.871940164012,1616769069.8727503
31,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_20.PNG,space,1092.6621344669984,1616769071.662945,1092.9482639490016,1616769071.9490745
32,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_19.PNG,space,1093.1286646040098,1616769072.129475,1093.4346177109983,1616769072.4354281
33,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_9.PNG,space,1093.5786302610068,1616769072.579441,1093.7066441210045,1616769072.7074542
34,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_14.PNG,space,1093.8952645410027,1616769072.8960752,1093.9988392750092,1616769072.9996498
35,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_18.PNG,space,1094.2119716419984,1616769073.2127826,1094.3547733800078,1616769073.3555834
36,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_15.PNG,space,1094.5284481749986,1616769073.5292594,1094.6569680770044,1616769073.6577783
37,prose,/home/erb/Skola/Exjobb/other/2016-materials/materials.final/prose/bugs/bugs_8.PNG,space,1094.8283843980025,1616769073.8291953,1094.9626059170114,1616769073.9634163
